temperature,moment,sus
204.113945007324,0.000139534208166327,71667013.64069691
204.091850280762,0.000139799179909652,71531177.83997516
204.072731018066,0.000139582218551664,71642363.21619052
208.061134338379,0.000140143702543444,71355328.98383385
208.048782348633,0.000139618766274789,71623609.53912614
208.033805847168,0.00013998391188859102,71436780.59203474
212.064392089844,0.00013903753947254802,71923021.9258478
212.046699523926,0.00013951491593421002,71676923.81161326
212.031028747559,0.00013916392539191,71857702.86256476
216.073364257813,0.000139973062965439,71442317.45838924
216.054458618164,0.00014042622947811902,71211767.46797282
216.038383483887,0.000140475289614261,71186897.19351754
220.044395446777,0.000139995681678837,71430774.7216155
220.031021118164,0.000139788865005739,71536456.06600678
220.015075683594,0.00014012754810374502,71363555.09907578
223.907325744629,0.000139513277350134,71677765.65740891
223.908126831055,0.000139307288962181,71783752.84235694
